Duration,AOI,Question
.7,kod,T2_S_Q19
1.8,pitanje,T2_S_Q19
55.8,kod,T2_S_Q19
1.2,odgovori,T2_S_Q19
1.5,kod,T2_S_Q19
1.0,odgovori,T2_S_Q19
11.7,kod,T2_S_Q19
1.4,odgovori,T2_S_Q19
3.7,kod,T2_S_Q19
1.5,odgovori,T2_S_Q19
.6,sledece,T2_S_Q19
