Duration,AOI,Question
.6,kod,T1_S_Q2
1.5,pitanje,T1_S_Q2
24.2,kod,T1_S_Q2
.9,odgovori,T1_S_Q2
5.8,kod,T1_S_Q2
2.9,odgovori,T1_S_Q2
3.3,kod,T1_S_Q2
1.7,odgovori,T1_S_Q2
36.9,kod,T1_S_Q2
1.9,odgovori,T1_S_Q2
.2,kod,T1_S_Q2
.5,prazno,T1_S_Q2
1.4,prethodno,T1_S_Q2
1.3,sledece,T1_S_Q2
