Duration,AOI,Question
1.3,kod,T2_K_Q13
.8,pitanje,T2_K_Q13
20.5,kod,T2_K_Q13
.2,pitanje,T2_K_Q13
14.1,kod,T2_K_Q13
.2,odgovori,T2_K_Q13
1.9,sledece,T2_K_Q13
