Duration,AOI,Question
.3,kod,T2_B_Q5
1.7,pitanje,T2_B_Q5
15.9,kod,T2_B_Q5
.6,odgovori,T2_B_Q5
.8,kod,T2_B_Q5
1.0,odgovori,T2_B_Q5
13.2,kod,T2_B_Q5
1.5,odgovori,T2_B_Q5
1.1,kod,T2_B_Q5
.8,odgovori,T2_B_Q5
.5,sledece,T2_B_Q5
