Duration,AOI,Question
7.0,kod,T1_M_Q1
.5,pitanje,T1_M_Q1
6.0,kod,T1_M_Q1
3.2,odgovori,T1_M_Q1
.6,kod,T1_M_Q1
.4,prazno,T1_M_Q1
1.0,sledece,T1_M_Q1
1.2,odgovori,T1_M_Q1
.8,kod,T1_M_Q1
.4,sledece,T1_M_Q1
