Duration,AOI,Question
8.8,kod,T2_B_Q11
.5,odgovori,T2_B_Q11
25.8,kod,T2_B_Q11
1.8,odgovori,T2_B_Q11
7.5,kod,T2_B_Q11
1.7,odgovori,T2_B_Q11
.4,sledece,T2_B_Q11
