Duration,AOI,Question
1.2,kod,T2_S_Q16
1.0,pitanje,T2_S_Q16
4.0,kod,T2_S_Q16
.6,pitanje-kod,T2_S_Q16
1.7,pitanje,T2_S_Q16
18.3,kod,T2_S_Q16
3.5,odgovori,T2_S_Q16
2.8,kod,T2_S_Q16
3.4,odgovori,T2_S_Q16
1.4,sledece,T2_S_Q16
