Duration,AOI,Question
.5,prethodno,T2_B_Q20
5.5,kod,T2_B_Q20
.4,prazno,T2_B_Q20
50.8,kod,T2_B_Q20
.8,odgovori,T2_B_Q20
.5,prazno,T2_B_Q20
1.2,odgovori,T2_B_Q20
.6,kod,T2_B_Q20
1.7,sledece,T2_B_Q20
