Duration,AOI,Question
4.2,kod,T1_F_Q1
.9,odgovori,T1_F_Q1
9.4,kod,T1_F_Q1
4.7,odgovori,T1_F_Q1
.3,kod,T1_F_Q1
.9,odgovori,T1_F_Q1
1.2,sledece,T1_F_Q1
