Duration,AOI,Question
7.1,kod,T2_B_Q10
.7,pitanje,T2_B_Q10
.3,pitanje-kod,T2_B_Q10
26.3,kod,T2_B_Q10
.4,odgovori,T2_B_Q10
.5,kod,T2_B_Q10
.8,odgovori,T2_B_Q10
14.6,kod,T2_B_Q10
5.3,odgovori,T2_B_Q10
.3,kod,T2_B_Q10
1.1,sledece,T2_B_Q10
