Duration,AOI,Question
1.0,kod,T2_S_Q7
4.4,pitanje,T2_S_Q7
1.0,kod,T2_S_Q7
2.5,odgovori,T2_S_Q7
.6,kod,T2_S_Q7
1.1,odgovori,T2_S_Q7
3.6,kod,T2_S_Q7
11.7,odgovori,T2_S_Q7
2.5,kod,T2_S_Q7
5.7,odgovori,T2_S_Q7
1.3,sledece,T2_S_Q7
.2,kod,T2_S_Q7
1.0,pitanje,T2_S_Q7
14.0,kod,T2_S_Q7
.3,odgovori,T2_S_Q7
5.1,kod,T2_S_Q7
2.1,pitanje,T2_S_Q7
.6,kod,T2_S_Q7
9.7,odgovori,T2_S_Q7
3.6,kod,T2_S_Q7
6.2,odgovori,T2_S_Q7
1.4,sledece,T2_S_Q7
