Duration,AOI,Question
.3,kod,T2_S_Q8
1.7,pitanje,T2_S_Q8
10.6,kod,T2_S_Q8
2.3,odgovori,T2_S_Q8
1.8,kod,T2_S_Q8
6.6,odgovori,T2_S_Q8
5.0,kod,T2_S_Q8
6.6,odgovori,T2_S_Q8
2.3,sledece,T2_S_Q8
