Duration,AOI,Question
20.3,kod,T2_B_Q19
5.9,odgovori,T2_B_Q19
3.0,kod,T2_B_Q19
1.2,odgovori,T2_B_Q19
23.2,kod,T2_B_Q19
.8,odgovori,T2_B_Q19
.3,kod,T2_B_Q19
.6,odgovori,T2_B_Q19
1.9,kod,T2_B_Q19
3.9,odgovori,T2_B_Q19
.5,sledece,T2_B_Q19
