Duration,AOI,Question
.2,odgovori,T1_K_Q5
7.5,kod,T1_K_Q5
.5,odgovori,T1_K_Q5
1.0,kod,T1_K_Q5
4.9,odgovori,T1_K_Q5
1.4,kod,T1_K_Q5
.6,odgovori,T1_K_Q5
.3,kod,T1_K_Q5
2.3,odgovori,T1_K_Q5
.5,prethodno,T1_K_Q5
1.0,sledece,T1_K_Q5
