Duration,AOI,Question
7.6,kod,T2_K_Q11
.4,prazno,T2_K_Q11
3.8,kod,T2_K_Q11
3.5,odgovori,T2_K_Q11
5.5,kod,T2_K_Q11
4.6,odgovori,T2_K_Q11
.7,kod,T2_K_Q11
.5,odgovori,T2_K_Q11
.4,kod,T2_K_Q11
.2,odgovori,T2_K_Q11
1.1,kod,T2_K_Q11
.4,sledece,T2_K_Q11
