Duration,AOI,Question
5.4,kod,T2_B_Q8
.8,pitanje,T2_B_Q8
1.0,kod,T2_B_Q8
4.5,odgovori,T2_B_Q8
33.4,kod,T2_B_Q8
3.4,odgovori,T2_B_Q8
3.1,kod,T2_B_Q8
1.7,odgovori,T2_B_Q8
5.4,kod,T2_B_Q8
1.2,odgovori,T2_B_Q8
1.2,sledece,T2_B_Q8
