Duration,AOI,Question
.2,prazno,T2_S_Q28
3.2,odgovori,T2_S_Q28
1.2,kod,T2_S_Q28
1.7,pitanje,T2_S_Q28
.7,kod,T2_S_Q28
.4,pitanje,T2_S_Q28
18.5,kod,T2_S_Q28
.6,pitanje,T2_S_Q28
.9,kod,T2_S_Q28
1.9,odgovori,T2_S_Q28
.5,sledece,T2_S_Q28
