Duration,AOI,Question
9.8,kod,T2_B_Q12
.9,odgovori,T2_B_Q12
27.3,kod,T2_B_Q12
.8,prazno,T2_B_Q12
7.0,kod,T2_B_Q12
1.0,prazno,T2_B_Q12
5.4,kod,T2_B_Q12
.6,odgovori,T2_B_Q12
1.1,kod,T2_B_Q12
.3,odgovori,T2_B_Q12
12.2,kod,T2_B_Q12
3.7,odgovori,T2_B_Q12
3.0,kod,T2_B_Q12
1.5,odgovori,T2_B_Q12
6.1,kod,T2_B_Q12
2.1,odgovori,T2_B_Q12
7.1,kod,T2_B_Q12
1.5,odgovori,T2_B_Q12
11.2,kod,T2_B_Q12
1.7,odgovori,T2_B_Q12
3.7,kod,T2_B_Q12
1.0,odgovori,T2_B_Q12
.4,prethodno,T2_B_Q12
.4,sledece,T2_B_Q12
