Duration,AOI,Question
.9,kod,T2_S_Q3
.8,pitanje,T2_S_Q3
.3,odgovori,T2_S_Q3
.9,kod,T2_S_Q3
.3,pitanje,T2_S_Q3
79.3,kod,T2_S_Q3
.4,odgovori,T2_S_Q3
25.3,kod,T2_S_Q3
.8,odgovori,T2_S_Q3
44.9,kod,T2_S_Q3
1.4,odgovori,T2_S_Q3
1.2,kod,T2_S_Q3
1.1,sledece,T2_S_Q3
