Duration,AOI,Question
5.6,kod,T2_B_Q22
.7,odgovori,T2_B_Q22
5.5,kod,T2_B_Q22
.4,odgovori,T2_B_Q22
7.3,kod,T2_B_Q22
1.6,odgovori,T2_B_Q22
1.0,sledece,T2_B_Q22
4.7,kod,T2_B_Q22
.9,odgovori,T2_B_Q22
5.4,kod,T2_B_Q22
1.6,odgovori,T2_B_Q22
.2,sledece,T2_B_Q22
