Duration,AOI,Question
.9,odgovori,T2_K_Q22
.4,kod,T2_K_Q22
1.1,odgovori,T2_K_Q22
.6,kod,T2_K_Q22
1.4,odgovori,T2_K_Q22
1.8,kod,T2_K_Q22
3.5,odgovori,T2_K_Q22
8.6,kod,T2_K_Q22
.8,odgovori,T2_K_Q22
1.1,prazno,T2_K_Q22
1.9,odgovori,T2_K_Q22
.2,kod,T2_K_Q22
.4,odgovori,T2_K_Q22
1.7,prazno,T2_K_Q22
1.1,odgovori,T2_K_Q22
.9,kod,T2_K_Q22
.4,odgovori,T2_K_Q22
.2,prazno,T2_K_Q22
1.2,odgovori,T2_K_Q22
.4,prazno,T2_K_Q22
1.0,sledece,T2_K_Q22
