Duration,AOI,Question
.8,kod,T2_S_Q13
1.1,pitanje,T2_S_Q13
15.6,kod,T2_S_Q13
10.4,odgovori,T2_S_Q13
2.2,kod,T2_S_Q13
.7,odgovori,T2_S_Q13
1.9,kod,T2_S_Q13
.7,odgovori,T2_S_Q13
2.9,kod,T2_S_Q13
1.0,odgovori,T2_S_Q13
1.5,sledece,T2_S_Q13
