Duration,AOI,Question
8.7,kod,T1_K_Q3
.3,odgovori,T1_K_Q3
7.3,kod,T1_K_Q3
5.7,odgovori,T1_K_Q3
.5,kod,T1_K_Q3
2.7,odgovori,T1_K_Q3
1.1,kod,T1_K_Q3
3.8,odgovori,T1_K_Q3
.6,prethodno,T1_K_Q3
.9,sledece,T1_K_Q3
