Duration,AOI,Question
.7,kod,T2_S_Q5
1.3,pitanje,T2_S_Q5
15.7,kod,T2_S_Q5
1.9,odgovori,T2_S_Q5
1.0,kod,T2_S_Q5
.6,pitanje,T2_S_Q5
6.0,kod,T2_S_Q5
1.7,odgovori,T2_S_Q5
7.5,kod,T2_S_Q5
.8,odgovori,T2_S_Q5
1.2,sledece,T2_S_Q5
