Duration,AOI,Question
.5,pitanje,T2_K_Q8
.4,prazno,T2_K_Q8
1.9,pitanje,T2_K_Q8
.5,pitanje-kod,T2_K_Q8
1.1,pitanje,T2_K_Q8
.9,kod,T2_K_Q8
.3,pitanje-kod,T2_K_Q8
15.5,kod,T2_K_Q8
.4,sledece,T2_K_Q8
