Duration,AOI,Question
.9,odgovori,T2_B_Q4
9.5,kod,T2_B_Q4
.7,odgovori,T2_B_Q4
.9,kod,T2_B_Q4
1.7,pitanje,T2_B_Q4
7.7,kod,T2_B_Q4
7.6,odgovori,T2_B_Q4
3.8,kod,T2_B_Q4
.2,odgovori,T2_B_Q4
4.2,kod,T2_B_Q4
2.3,odgovori,T2_B_Q4
3.1,kod,T2_B_Q4
2.2,odgovori,T2_B_Q4
2.3,kod,T2_B_Q4
2.9,odgovori,T2_B_Q4
4.2,kod,T2_B_Q4
2.3,odgovori,T2_B_Q4
1.8,kod,T2_B_Q4
.6,odgovori,T2_B_Q4
1.0,kod,T2_B_Q4
3.9,odgovori,T2_B_Q4
2.1,kod,T2_B_Q4
1.1,odgovori,T2_B_Q4
.4,prethodno,T2_B_Q4
1.1,sledece,T2_B_Q4
