Duration,AOI,Question
2.7,kod,T2_B_Q25
.3,pitanje,T2_B_Q25
.7,kod,T2_B_Q25
.4,pitanje,T2_B_Q25
3.9,kod,T2_B_Q25
.2,pitanje-kod,T2_B_Q25
42.6,kod,T2_B_Q25
1.1,odgovori,T2_B_Q25
.7,kod,T2_B_Q25
1.4,odgovori,T2_B_Q25
4.2,kod,T2_B_Q25
1.1,odgovori,T2_B_Q25
.7,sledece,T2_B_Q25
