Duration,AOI,Question
1.1,pitanje,T1_B_Q1
6.7,kod,T1_B_Q1
1.6,odgovori,T1_B_Q1
2.0,kod,T1_B_Q1
.3,prethodno,T1_B_Q1
.9,sledece,T1_B_Q1
