Duration,AOI,Question
7.9,kod,T1_K_Q1
2.6,odgovori,T1_K_Q1
2.1,kod,T1_K_Q1
2.8,odgovori,T1_K_Q1
.3,kod,T1_K_Q1
.3,odgovori,T1_K_Q1
1.7,sledece,T1_K_Q1
