Duration,AOI,Question
.3,prethodno,T1_B_Q2
.9,kod,T1_B_Q2
.3,pitanje,T1_B_Q2
28.4,kod,T1_B_Q2
1.0,odgovori,T1_B_Q2
3.1,kod,T1_B_Q2
3.8,odgovori,T1_B_Q2
.7,prethodno,T1_B_Q2
.3,sledece,T1_B_Q2
