Duration,AOI,Question
.3,prethodno,T1_M_Q4
.5,prazno,T1_M_Q4
5.2,kod,T1_M_Q4
1.4,odgovori,T1_M_Q4
.4,kod,T1_M_Q4
.4,odgovori,T1_M_Q4
.6,kod,T1_M_Q4
.7,odgovori,T1_M_Q4
4.6,kod,T1_M_Q4
2.3,odgovori,T1_M_Q4
.6,prazno,T1_M_Q4
1.5,kod,T1_M_Q4
4.8,odgovori,T1_M_Q4
.4,sledece,T1_M_Q4
