Duration,AOI,Question
.7,kod,T2_S_Q12
.6,odgovori,T2_S_Q12
.3,prethodno,T2_S_Q12
1.2,kod,T2_S_Q12
1.9,pitanje,T2_S_Q12
3.3,kod,T2_S_Q12
.4,pitanje,T2_S_Q12
15.7,kod,T2_S_Q12
.9,odgovori,T2_S_Q12
11.3,kod,T2_S_Q12
6.0,odgovori,T2_S_Q12
1.1,kod,T2_S_Q12
1.1,odgovori,T2_S_Q12
1.3,kod,T2_S_Q12
5.1,odgovori,T2_S_Q12
1.2,sledece,T2_S_Q12
