Duration,AOI,Question
1.7,kod,T2_S_Q26
1.3,sledece,T2_S_Q26
.5,kod,T2_S_Q26
6.3,pitanje,T2_S_Q26
15.8,kod,T2_S_Q26
.9,odgovori,T2_S_Q26
.9,kod,T2_S_Q26
10.6,odgovori,T2_S_Q26
3.9,kod,T2_S_Q26
.4,odgovori,T2_S_Q26
.8,kod,T2_S_Q26
.8,sledece,T2_S_Q26
