Duration,AOI,Question
.3,odgovori,T2_S_Q20
2.8,kod,T2_S_Q20
1.6,odgovori,T2_S_Q20
3.0,kod,T2_S_Q20
1.1,odgovori,T2_S_Q20
7.4,kod,T2_S_Q20
.9,odgovori,T2_S_Q20
.3,sledece,T2_S_Q20
