Duration,AOI,Question
.7,kod,T2_S_Q29
.3,pitanje,T2_S_Q29
8.5,kod,T2_S_Q29
.9,odgovori,T2_S_Q29
3.5,kod,T2_S_Q29
1.0,odgovori,T2_S_Q29
.9,kod,T2_S_Q29
.4,pitanje-kod,T2_S_Q29
1.9,pitanje,T2_S_Q29
.6,odgovori,T2_S_Q29
2.2,kod,T2_S_Q29
.9,pitanje,T2_S_Q29
2.4,odgovori,T2_S_Q29
1.2,kod,T2_S_Q29
2.7,odgovori,T2_S_Q29
1.2,sledece,T2_S_Q29
