Duration,AOI,Question
1.6,pitanje,T2_B_Q1
22.7,kod,T2_B_Q1
.9,odgovori,T2_B_Q1
2.8,kod,T2_B_Q1
3.3,odgovori,T2_B_Q1
1.0,sledece,T2_B_Q1
