Duration,AOI,Question
10.3,kod,T2_B_Q28
.5,odgovori,T2_B_Q28
27.7,kod,T2_B_Q28
1.3,odgovori,T2_B_Q28
1.0,kod,T2_B_Q28
.8,sledece,T2_B_Q28
9.1,kod,T2_B_Q28
2.9,odgovori,T2_B_Q28
