Duration,AOI,Question
1.1,kod,T1_S_Q3
.9,pitanje,T1_S_Q3
.3,prazno,T1_S_Q3
.9,pitanje,T1_S_Q3
13.3,kod,T1_S_Q3
1.9,odgovori,T1_S_Q3
.8,kod,T1_S_Q3
2.2,odgovori,T1_S_Q3
.5,kod,T1_S_Q3
.9,odgovori,T1_S_Q3
5.2,kod,T1_S_Q3
1.6,odgovori,T1_S_Q3
.6,kod,T1_S_Q3
1.2,odgovori,T1_S_Q3
.4,kod,T1_S_Q3
.9,prethodno,T1_S_Q3
.2,sledece,T1_S_Q3
