Duration,AOI,Question
2.3,kod,T2_S_Q4
1.8,pitanje,T2_S_Q4
6.9,kod,T2_S_Q4
5.8,odgovori,T2_S_Q4
9.5,kod,T2_S_Q4
.2,odgovori,T2_S_Q4
7.7,kod,T2_S_Q4
3.7,odgovori,T2_S_Q4
1.4,kod,T2_S_Q4
4.8,odgovori,T2_S_Q4
2.8,kod,T2_S_Q4
3.2,odgovori,T2_S_Q4
2.0,kod,T2_S_Q4
5.5,odgovori,T2_S_Q4
1.1,kod,T2_S_Q4
.3,odgovori,T2_S_Q4
1.6,kod,T2_S_Q4
.3,odgovori,T2_S_Q4
1.1,sledece,T2_S_Q4
