Duration,AOI,Question
1.3,kod,T2_K_Q15
1.6,pitanje,T2_K_Q15
.6,kod,T2_K_Q15
1.1,pitanje,T2_K_Q15
2.2,kod,T2_K_Q15
.4,pitanje,T2_K_Q15
45.7,kod,T2_K_Q15
2.0,odgovori,T2_K_Q15
4.0,kod,T2_K_Q15
1.5,odgovori,T2_K_Q15
2.2,kod,T2_K_Q15
.9,odgovori,T2_K_Q15
1.8,kod,T2_K_Q15
.4,odgovori,T2_K_Q15
9.0,kod,T2_K_Q15
2.0,odgovori,T2_K_Q15
1.0,sledece,T2_K_Q15
