Duration,AOI,Question
1.9,kod,T2_K_Q16
1.6,pitanje,T2_K_Q16
22.0,kod,T2_K_Q16
.3,odgovori,T2_K_Q16
1.9,kod,T2_K_Q16
.6,odgovori,T2_K_Q16
2.0,kod,T2_K_Q16
3.5,odgovori,T2_K_Q16
2.2,kod,T2_K_Q16
.6,odgovori,T2_K_Q16
1.4,kod,T2_K_Q16
1.6,odgovori,T2_K_Q16
.7,kod,T2_K_Q16
.7,sledece,T2_K_Q16
