Duration,AOI,Question
2.3,pitanje,T2_S_Q1
1.4,kod,T2_S_Q1
.4,pitanje,T2_S_Q1
.2,kod,T2_S_Q1
.4,pitanje,T2_S_Q1
16.9,kod,T2_S_Q1
.3,pitanje,T2_S_Q1
.4,pitanje-kod,T2_S_Q1
.3,kod,T2_S_Q1
.4,pitanje,T2_S_Q1
16.8,kod,T2_S_Q1
2.4,odgovori,T2_S_Q1
2.5,kod,T2_S_Q1
3.9,odgovori,T2_S_Q1
1.0,kod,T2_S_Q1
2.1,odgovori,T2_S_Q1
1.3,sledece,T2_S_Q1
