Duration,AOI,Question
4.9,kod,T1_F_Q5
1.6,odgovori,T1_F_Q5
2.1,kod,T1_F_Q5
1.9,odgovori,T1_F_Q5
.5,kod,T1_F_Q5
5.1,odgovori,T1_F_Q5
1.0,sledece,T1_F_Q5
