Duration,AOI,Question
.6,kod,T2_B_Q17
.4,pitanje,T2_B_Q17
11.1,kod,T2_B_Q17
4.0,odgovori,T2_B_Q17
6.8,kod,T2_B_Q17
1.9,odgovori,T2_B_Q17
4.7,kod,T2_B_Q17
5.1,odgovori,T2_B_Q17
3.5,kod,T2_B_Q17
.5,sledece,T2_B_Q17
