Duration,AOI,Question
.4,prethodno,T2_B_Q23
2.9,kod,T2_B_Q23
2.4,odgovori,T2_B_Q23
3.2,kod,T2_B_Q23
2.4,odgovori,T2_B_Q23
3.7,kod,T2_B_Q23
1.0,odgovori,T2_B_Q23
1.5,kod,T2_B_Q23
.2,sledece,T2_B_Q23
