Duration,AOI,Question
.7,kod,T2_S_Q30
2.0,pitanje,T2_S_Q30
5.5,kod,T2_S_Q30
1.0,odgovori,T2_S_Q30
28.7,kod,T2_S_Q30
1.9,odgovori,T2_S_Q30
2.0,kod,T2_S_Q30
.3,odgovori,T2_S_Q30
.8,sledece,T2_S_Q30
