Duration,AOI,Question
3.5,kod,T2_B_Q14
.5,odgovori,T2_B_Q14
21.1,kod,T2_B_Q14
2.2,odgovori,T2_B_Q14
1.4,kod,T2_B_Q14
1.4,odgovori,T2_B_Q14
.8,kod,T2_B_Q14
1.2,odgovori,T2_B_Q14
12.5,kod,T2_B_Q14
7.1,odgovori,T2_B_Q14
.4,kod,T2_B_Q14
.2,prethodno,T2_B_Q14
1.3,sledece,T2_B_Q14
