Duration,AOI,Question
.5,kod,T2_K_Q29
1.3,pitanje,T2_K_Q29
17.0,kod,T2_K_Q29
.4,odgovori,T2_K_Q29
1.7,kod,T2_K_Q29
.6,odgovori,T2_K_Q29
.6,kod,T2_K_Q29
.3,odgovori,T2_K_Q29
1.2,kod,T2_K_Q29
3.1,odgovori,T2_K_Q29
5.9,kod,T2_K_Q29
.7,odgovori,T2_K_Q29
3.3,kod,T2_K_Q29
.7,odgovori,T2_K_Q29
2.4,kod,T2_K_Q29
2.5,odgovori,T2_K_Q29
1.3,kod,T2_K_Q29
.7,odgovori,T2_K_Q29
1.2,sledece,T2_K_Q29
