Duration,AOI,Question
3.3,kod,T2_B_Q9
.3,pitanje,T2_B_Q9
1.1,kod,T2_B_Q9
.8,odgovori,T2_B_Q9
3.8,kod,T2_B_Q9
1.6,odgovori,T2_B_Q9
4.6,kod,T2_B_Q9
.8,pitanje,T2_B_Q9
.4,kod,T2_B_Q9
.2,odgovori,T2_B_Q9
19.3,kod,T2_B_Q9
.6,prazno,T2_B_Q9
5.3,odgovori,T2_B_Q9
2.6,kod,T2_B_Q9
.9,odgovori,T2_B_Q9
.4,prethodno,T2_B_Q9
.4,sledece,T2_B_Q9
