Duration,AOI,Question
.4,prazno,T1_S_Q4
.6,kod,T1_S_Q4
.4,pitanje,T1_S_Q4
.2,kod,T1_S_Q4
.5,pitanje-kod,T1_S_Q4
1.3,pitanje,T1_S_Q4
8.8,kod,T1_S_Q4
3.3,odgovori,T1_S_Q4
.5,kod,T1_S_Q4
.4,pitanje,T1_S_Q4
5.2,kod,T1_S_Q4
2.1,odgovori,T1_S_Q4
1.5,kod,T1_S_Q4
1.6,odgovori,T1_S_Q4
.3,prazno,T1_S_Q4
1.7,sledece,T1_S_Q4
