Duration,AOI,Question
.6,kod,T2_K_Q10
.4,pitanje,T2_K_Q10
.3,kod,T2_K_Q10
.4,odgovori,T2_K_Q10
.7,kod,T2_K_Q10
.6,pitanje,T2_K_Q10
.3,prazno,T2_K_Q10
.2,pitanje,T2_K_Q10
1.7,kod,T2_K_Q10
.9,pitanje,T2_K_Q10
6.8,kod,T2_K_Q10
1.1,pitanje,T2_K_Q10
.3,kod,T2_K_Q10
.4,odgovori,T2_K_Q10
16.7,kod,T2_K_Q10
2.1,odgovori,T2_K_Q10
.5,kod,T2_K_Q10
1.8,odgovori,T2_K_Q10
10.2,kod,T2_K_Q10
4.7,odgovori,T2_K_Q10
.4,sledece,T2_K_Q10
