Duration,AOI,Question
.3,prethodno,T1_B_Q3
2.7,kod,T1_B_Q3
.6,pitanje,T1_B_Q3
.7,prazno,T1_B_Q3
21.0,kod,T1_B_Q3
1.4,odgovori,T1_B_Q3
3.3,kod,T1_B_Q3
1.1,odgovori,T1_B_Q3
.8,prethodno,T1_B_Q3
.4,sledece,T1_B_Q3
