Duration,AOI,Question
1.4,kod,T2_K_Q28
1.3,pitanje,T2_K_Q28
2.0,kod,T2_K_Q28
.3,prazno,T2_K_Q28
34.0,kod,T2_K_Q28
1.7,odgovori,T2_K_Q28
2.0,kod,T2_K_Q28
1.2,odgovori,T2_K_Q28
.9,sledece,T2_K_Q28
