Duration,AOI,Question
.7,odgovori,T1_F_Q4
12.8,kod,T1_F_Q4
1.2,odgovori,T1_F_Q4
5.7,kod,T1_F_Q4
2.7,odgovori,T1_F_Q4
.8,sledece,T1_F_Q4
