Duration,AOI,Question
1.1,kod,T2_S_Q24
2.0,pitanje,T2_S_Q24
10.6,kod,T2_S_Q24
3.5,odgovori,T2_S_Q24
2.9,sledece,T2_S_Q24
3.0,odgovori,T2_S_Q24
1.4,kod,T2_S_Q24
.6,sledece,T2_S_Q24
