Duration,AOI,Question
1.3,kod,T2_B_Q7
.3,pitanje,T2_B_Q7
.9,kod,T2_B_Q7
.4,odgovori,T2_B_Q7
9.9,kod,T2_B_Q7
.3,pitanje,T2_B_Q7
.6,kod,T2_B_Q7
1.9,pitanje,T2_B_Q7
3.1,kod,T2_B_Q7
16.9,odgovori,T2_B_Q7
.4,prethodno,T2_B_Q7
.4,sledece,T2_B_Q7
