Duration,AOI,Question
1.0,kod,T2_K_Q18
.5,pitanje,T2_K_Q18
30.4,kod,T2_K_Q18
.3,pitanje,T2_K_Q18
17.1,kod,T2_K_Q18
3.4,odgovori,T2_K_Q18
4.6,kod,T2_K_Q18
1.6,odgovori,T2_K_Q18
10.0,kod,T2_K_Q18
.3,odgovori,T2_K_Q18
2.2,kod,T2_K_Q18
.7,odgovori,T2_K_Q18
.5,prazno,T2_K_Q18
1.7,odgovori,T2_K_Q18
6.4,kod,T2_K_Q18
.6,odgovori,T2_K_Q18
5.4,kod,T2_K_Q18
2.1,odgovori,T2_K_Q18
.2,prethodno,T2_K_Q18
.5,sledece,T2_K_Q18
