Duration,AOI,Question
3.1,kod,T1_F_Q3
1.3,pitanje,T1_F_Q3
7.7,kod,T1_F_Q3
1.2,odgovori,T1_F_Q3
1.4,kod,T1_F_Q3
.3,prazno,T1_F_Q3
9.6,kod,T1_F_Q3
3.0,odgovori,T1_F_Q3
1.2,kod,T1_F_Q3
2.5,odgovori,T1_F_Q3
.6,sledece,T1_F_Q3
