Duration,AOI,Question
12.8,kod,T1_K_Q4
3.5,odgovori,T1_K_Q4
4.2,kod,T1_K_Q4
2.8,odgovori,T1_K_Q4
3.1,kod,T1_K_Q4
.3,prazno,T1_K_Q4
.8,sledece,T1_K_Q4
