Duration,AOI,Question
2.0,kod,T2_B_Q15
.6,pitanje,T2_B_Q15
5.5,kod,T2_B_Q15
2.4,odgovori,T2_B_Q15
59.3,kod,T2_B_Q15
3.1,odgovori,T2_B_Q15
14.9,kod,T2_B_Q15
1.1,odgovori,T2_B_Q15
.9,sledece,T2_B_Q15
