Duration,AOI,Question
1.2,kod,T2_S_Q6
4.8,pitanje,T2_S_Q6
7.0,kod,T2_S_Q6
.7,prazno,T2_S_Q6
5.0,kod,T2_S_Q6
.2,odgovori,T2_S_Q6
1.1,kod,T2_S_Q6
3.1,odgovori,T2_S_Q6
.8,kod,T2_S_Q6
2.5,pitanje,T2_S_Q6
2.5,kod,T2_S_Q6
1.8,odgovori,T2_S_Q6
1.0,kod,T2_S_Q6
.9,odgovori,T2_S_Q6
.6,kod,T2_S_Q6
1.0,pitanje,T2_S_Q6
.9,kod,T2_S_Q6
7.8,odgovori,T2_S_Q6
.7,kod,T2_S_Q6
2.0,odgovori,T2_S_Q6
.8,kod,T2_S_Q6
2.4,odgovori,T2_S_Q6
.8,kod,T2_S_Q6
8.2,odgovori,T2_S_Q6
.2,sledece,T2_S_Q6
