Duration,AOI,Question
7.6,kod,T2_B_Q16
1.2,pitanje,T2_B_Q16
1.6,kod,T2_B_Q16
.2,pitanje,T2_B_Q16
21.1,kod,T2_B_Q16
1.0,odgovori,T2_B_Q16
7.4,kod,T2_B_Q16
2.1,odgovori,T2_B_Q16
1.7,kod,T2_B_Q16
.8,sledece,T2_B_Q16
