Duration,AOI,Question
.7,odgovori,T2_K_Q7
5.7,kod,T2_K_Q7
7.4,pitanje,T2_K_Q7
8.1,kod,T2_K_Q7
6.0,odgovori,T2_K_Q7
.7,kod,T2_K_Q7
5.7,odgovori,T2_K_Q7
1.2,kod,T2_K_Q7
6.5,odgovori,T2_K_Q7
2.1,kod,T2_K_Q7
6.6,odgovori,T2_K_Q7
1.0,kod,T2_K_Q7
2.8,odgovori,T2_K_Q7
.9,sledece,T2_K_Q7
