Duration,AOI,Question
.2,kod,T1_S_Q5
2.2,pitanje,T1_S_Q5
6.4,kod,T1_S_Q5
4.4,odgovori,T1_S_Q5
7.5,kod,T1_S_Q5
.5,odgovori,T1_S_Q5
.8,kod,T1_S_Q5
3.0,odgovori,T1_S_Q5
.3,prethodno,T1_S_Q5
1.9,sledece,T1_S_Q5
